speed,dates,year,month,day,hour,min
59.03,2022-04-17T03:44:00Z,2022,4,17,3,44
57.78,2022-04-17T03:49:00Z,2022,4,17,3,49
57.78,2022-04-17T03:54:00Z,2022,4,17,3,54
57.16,2022-04-17T03:59:00Z,2022,4,17,3,59
53.43,2022-04-17T04:04:00Z,2022,4,17,4,4
54.05,2022-04-17T04:09:00Z,2022,4,17,4,9
58.4,2022-04-17T04:14:00Z,2022,4,17,4,14
60.89,2022-04-17T04:18:00Z,2022,4,17,4,18
60.89,2022-04-17T04:23:00Z,2022,4,17,4,23
57.78,2022-04-17T04:28:00Z,2022,4,17,4,28
57.78,2022-04-17T04:33:00Z,2022,4,17,4,33
57.78,2022-04-17T04:38:00Z,2022,4,17,4,38
60.27,2022-04-17T04:43:00Z,2022,4,17,4,43
61.51,2022-04-17T04:48:00Z,2022,4,17,4,48
59.03,2022-04-17T04:53:00Z,2022,4,17,4,53
58.4,2022-04-17T04:58:00Z,2022,4,17,4,58
56.54,2022-04-17T05:04:00Z,2022,4,17,5,4
57.78,2022-04-17T05:09:00Z,2022,4,17,5,9
52.81,2022-04-17T05:12:00Z,2022,4,17,5,12
49.7,2022-04-17T05:18:00Z,2022,4,17,5,18
57.16,2022-04-17T05:23:00Z,2022,4,17,5,23
58.4,2022-04-17T05:28:00Z,2022,4,17,5,28
57.78,2022-04-17T05:33:00Z,2022,4,17,5,33
60.27,2022-04-17T05:38:00Z,2022,4,17,5,38
59.65,2022-04-17T05:43:00Z,2022,4,17,5,43
59.03,2022-04-17T05:48:00Z,2022,4,17,5,48
61.51,2022-04-17T05:53:00Z,2022,4,17,5,53
59.65,2022-04-17T05:58:00Z,2022,4,17,5,58
61.51,2022-04-17T06:03:00Z,2022,4,17,6,3
60.27,2022-04-17T06:08:00Z,2022,4,17,6,8
62.13,2022-04-17T06:13:00Z,2022,4,17,6,13
60.89,2022-04-17T06:18:00Z,2022,4,17,6,18
60.27,2022-04-17T06:23:00Z,2022,4,17,6,23
61.51,2022-04-17T06:28:00Z,2022,4,17,6,28
61.51,2022-04-17T06:33:00Z,2022,4,17,6,33
58.4,2022-04-17T06:38:00Z,2022,4,17,6,38
58.4,2022-04-17T06:43:00Z,2022,4,17,6,43
58.4,2022-04-17T06:48:00Z,2022,4,17,6,48
59.03,2022-04-17T06:53:00Z,2022,4,17,6,53
58.4,2022-04-17T06:58:00Z,2022,4,17,6,58
59.03,2022-04-17T07:03:00Z,2022,4,17,7,3
60.27,2022-04-17T07:08:00Z,2022,4,17,7,8
59.65,2022-04-17T07:13:00Z,2022,4,17,7,13
62.13,2022-04-17T07:18:00Z,2022,4,17,7,18
60.89,2022-04-17T07:23:00Z,2022,4,17,7,23
61.51,2022-04-17T07:28:00Z,2022,4,17,7,28
61.51,2022-04-17T07:33:00Z,2022,4,17,7,33
60.89,2022-04-17T07:38:00Z,2022,4,17,7,38
61.51,2022-04-17T07:43:00Z,2022,4,17,7,43
60.27,2022-04-17T07:48:00Z,2022,4,17,7,48
59.65,2022-04-17T07:53:00Z,2022,4,17,7,53
61.51,2022-04-17T07:58:00Z,2022,4,17,7,58
61.51,2022-04-17T08:03:00Z,2022,4,17,8,3
60.27,2022-04-17T08:08:00Z,2022,4,17,8,8
60.89,2022-04-17T08:13:00Z,2022,4,17,8,13
61.51,2022-04-17T08:18:00Z,2022,4,17,8,18
62.13,2022-04-17T08:23:00Z,2022,4,17,8,23
60.89,2022-04-17T08:28:00Z,2022,4,17,8,28
58.4,2022-04-17T08:33:00Z,2022,4,17,8,33
58.4,2022-04-17T08:38:00Z,2022,4,17,8,38
60.27,2022-04-17T08:43:00Z,2022,4,17,8,43
60.89,2022-04-17T08:48:00Z,2022,4,17,8,48
59.03,2022-04-17T08:53:00Z,2022,4,17,8,53
59.03,2022-04-17T08:58:00Z,2022,4,17,8,58
59.03,2022-04-17T09:03:00Z,2022,4,17,9,3
60.27,2022-04-17T09:08:00Z,2022,4,17,9,8
60.27,2022-04-17T09:13:00Z,2022,4,17,9,13
56.54,2022-04-17T09:18:00Z,2022,4,17,9,18
59.65,2022-04-17T09:23:00Z,2022,4,17,9,23
59.03,2022-04-17T09:28:00Z,2022,4,17,9,28
56.54,2022-04-17T09:33:00Z,2022,4,17,9,33
57.16,2022-04-17T09:38:00Z,2022,4,17,9,38
58.4,2022-04-17T09:43:00Z,2022,4,17,9,43
58.4,2022-04-17T09:48:00Z,2022,4,17,9,48
60.27,2022-04-17T09:53:00Z,2022,4,17,9,53
59.03,2022-04-17T09:58:00Z,2022,4,17,9,58
59.03,2022-04-17T10:03:00Z,2022,4,17,10,3
59.65,2022-04-17T10:08:00Z,2022,4,17,10,8
59.03,2022-04-17T10:13:00Z,2022,4,17,10,13
57.16,2022-04-17T10:18:00Z,2022,4,17,10,18
56.54,2022-04-17T10:23:00Z,2022,4,17,10,23
57.16,2022-04-17T10:28:00Z,2022,4,17,10,28
57.16,2022-04-17T10:33:00Z,2022,4,17,10,33
52.19,2022-04-17T10:38:00Z,2022,4,17,10,38
52.19,2022-04-17T10:43:00Z,2022,4,17,10,43
58.4,2022-04-17T10:48:00Z,2022,4,17,10,48
58.4,2022-04-17T10:53:00Z,2022,4,17,10,53
56.54,2022-04-17T10:58:00Z,2022,4,17,10,58
55.3,2022-04-17T11:04:00Z,2022,4,17,11,4
57.78,2022-04-17T11:08:00Z,2022,4,17,11,8
54.68,2022-04-17T11:13:00Z,2022,4,17,11,13
52.81,2022-04-17T11:19:00Z,2022,4,17,11,19
55.3,2022-04-17T11:23:00Z,2022,4,17,11,23
52.19,2022-04-17T11:29:00Z,2022,4,17,11,29
57.16,2022-04-17T11:33:00Z,2022,4,17,11,33
52.81,2022-04-17T11:39:00Z,2022,4,17,11,39
53.43,2022-04-17T11:44:00Z,2022,4,17,11,44
50.33,2022-04-17T11:48:00Z,2022,4,17,11,48
44.73,2022-04-17T11:54:00Z,2022,4,17,11,54
42.87,2022-04-17T11:58:00Z,2022,4,17,11,58
45.36,2022-04-17T12:04:00Z,2022,4,17,12,4
51.57,2022-04-17T12:09:00Z,2022,4,17,12,9
55.92,2022-04-17T12:13:00Z,2022,4,17,12,13
55.3,2022-04-17T12:19:00Z,2022,4,17,12,19
52.81,2022-04-17T12:24:00Z,2022,4,17,12,24
54.68,2022-04-17T12:29:00Z,2022,4,17,12,29
54.68,2022-04-17T12:34:00Z,2022,4,17,12,34
55.92,2022-04-17T12:39:00Z,2022,4,17,12,39
54.05,2022-04-17T12:44:00Z,2022,4,17,12,44
56.54,2022-04-17T12:49:00Z,2022,4,17,12,49
55.92,2022-04-17T12:54:00Z,2022,4,17,12,54
54.68,2022-04-17T12:59:00Z,2022,4,17,12,59
54.68,2022-04-17T13:04:00Z,2022,4,17,13,4
55.3,2022-04-17T13:09:00Z,2022,4,17,13,9
55.3,2022-04-17T13:14:00Z,2022,4,17,13,14
53.43,2022-04-17T13:19:00Z,2022,4,17,13,19
55.92,2022-04-17T13:24:00Z,2022,4,17,13,24
54.68,2022-04-17T13:29:00Z,2022,4,17,13,29
54.05,2022-04-17T13:34:00Z,2022,4,17,13,34
54.68,2022-04-17T13:39:00Z,2022,4,17,13,39
52.81,2022-04-17T13:44:00Z,2022,4,17,13,44
45.98,2022-04-17T13:49:00Z,2022,4,17,13,49
37.9,2022-04-17T13:54:00Z,2022,4,17,13,54
36.66,2022-04-17T13:59:00Z,2022,4,17,13,59
39.76,2022-04-17T14:04:00Z,2022,4,17,14,4
42.25,2022-04-17T14:09:00Z,2022,4,17,14,9
44.73,2022-04-17T14:14:00Z,2022,4,17,14,14
48.46,2022-04-17T14:19:00Z,2022,4,17,14,19
53.43,2022-04-17T14:24:00Z,2022,4,17,14,24
52.19,2022-04-17T14:29:00Z,2022,4,17,14,29
45.98,2022-04-17T14:34:00Z,2022,4,17,14,34
47.22,2022-04-17T14:39:00Z,2022,4,17,14,39
52.81,2022-04-17T14:44:00Z,2022,4,17,14,44
46.6,2022-04-17T14:49:00Z,2022,4,17,14,49
41.63,2022-04-17T14:54:00Z,2022,4,17,14,54
42.87,2022-04-17T14:59:00Z,2022,4,17,14,59
41.01,2022-04-17T15:04:00Z,2022,4,17,15,4
39.76,2022-04-17T15:09:00Z,2022,4,17,15,9
42.87,2022-04-17T15:14:00Z,2022,4,17,15,14
47.22,2022-04-17T15:19:00Z,2022,4,17,15,19
53.43,2022-04-17T15:24:00Z,2022,4,17,15,24
55.3,2022-04-17T15:29:00Z,2022,4,17,15,29
55.92,2022-04-17T15:34:00Z,2022,4,17,15,34
55.92,2022-04-17T15:39:00Z,2022,4,17,15,39
54.68,2022-04-17T15:44:00Z,2022,4,17,15,44
49.7,2022-04-17T15:49:00Z,2022,4,17,15,49
45.36,2022-04-17T15:54:00Z,2022,4,17,15,54
48.46,2022-04-17T15:59:00Z,2022,4,17,15,59
49.7,2022-04-17T16:04:00Z,2022,4,17,16,4
48.46,2022-04-17T16:09:00Z,2022,4,17,16,9
49.7,2022-04-17T16:14:00Z,2022,4,17,16,14
54.68,2022-04-17T16:19:00Z,2022,4,17,16,19
52.19,2022-04-17T16:24:00Z,2022,4,17,16,24
51.57,2022-04-17T16:29:00Z,2022,4,17,16,29
51.57,2022-04-17T16:34:00Z,2022,4,17,16,34
55.92,2022-04-17T16:39:00Z,2022,4,17,16,39
54.05,2022-04-17T16:44:00Z,2022,4,17,16,44
57.16,2022-04-17T16:49:00Z,2022,4,17,16,49
58.4,2022-04-17T16:54:00Z,2022,4,17,16,54
58.4,2022-04-17T16:59:00Z,2022,4,17,16,59
56.54,2022-04-17T17:04:00Z,2022,4,17,17,4
54.68,2022-04-17T17:09:00Z,2022,4,17,17,9
50.95,2022-04-17T17:14:00Z,2022,4,17,17,14
50.95,2022-04-17T17:19:00Z,2022,4,17,17,19
55.3,2022-04-17T17:24:00Z,2022,4,17,17,24
55.92,2022-04-17T17:29:00Z,2022,4,17,17,29
56.54,2022-04-17T17:34:00Z,2022,4,17,17,34
54.68,2022-04-17T17:39:00Z,2022,4,17,17,39
48.46,2022-04-17T17:44:00Z,2022,4,17,17,44
49.08,2022-04-17T17:49:00Z,2022,4,17,17,49
44.11,2022-04-17T17:54:00Z,2022,4,17,17,54
46.6,2022-04-17T17:59:00Z,2022,4,17,17,59
45.36,2022-04-17T18:04:00Z,2022,4,17,18,4
48.46,2022-04-17T18:09:00Z,2022,4,17,18,9
52.81,2022-04-17T18:14:00Z,2022,4,17,18,14
56.54,2022-04-17T18:19:00Z,2022,4,17,18,19
57.16,2022-04-17T18:24:00Z,2022,4,17,18,24
54.68,2022-04-17T18:29:00Z,2022,4,17,18,29
57.16,2022-04-17T18:34:00Z,2022,4,17,18,34
57.16,2022-04-17T18:39:00Z,2022,4,17,18,39
55.3,2022-04-17T18:44:00Z,2022,4,17,18,44
53.43,2022-04-17T18:49:00Z,2022,4,17,18,49
54.05,2022-04-17T18:54:00Z,2022,4,17,18,54
55.3,2022-04-17T18:59:00Z,2022,4,17,18,59
54.68,2022-04-17T19:04:00Z,2022,4,17,19,4
55.92,2022-04-17T19:09:00Z,2022,4,17,19,9
58.4,2022-04-17T19:14:00Z,2022,4,17,19,14
59.65,2022-04-17T19:19:00Z,2022,4,17,19,19
54.05,2022-04-17T19:24:00Z,2022,4,17,19,24
57.16,2022-04-17T19:29:00Z,2022,4,17,19,29
56.54,2022-04-17T19:34:00Z,2022,4,17,19,34
55.92,2022-04-17T19:39:00Z,2022,4,17,19,39
55.92,2022-04-17T19:44:00Z,2022,4,17,19,44
54.68,2022-04-17T19:49:00Z,2022,4,17,19,49
55.92,2022-04-17T19:54:00Z,2022,4,17,19,54
54.68,2022-04-17T19:59:00Z,2022,4,17,19,59
54.68,2022-04-17T20:04:00Z,2022,4,17,20,4
54.68,2022-04-17T20:09:00Z,2022,4,17,20,9
51.57,2022-04-17T20:14:00Z,2022,4,17,20,14
51.57,2022-04-17T20:19:00Z,2022,4,17,20,19
46.6,2022-04-17T20:24:00Z,2022,4,17,20,24
49.08,2022-04-17T20:29:00Z,2022,4,17,20,29
51.57,2022-04-17T20:39:00Z,2022,4,17,20,39
52.81,2022-04-17T20:44:00Z,2022,4,17,20,44
52.81,2022-04-17T20:49:00Z,2022,4,17,20,49
55.92,2022-04-17T20:54:00Z,2022,4,17,20,54
55.92,2022-04-17T20:59:00Z,2022,4,17,20,59
54.68,2022-04-17T21:03:00Z,2022,4,17,21,3
53.43,2022-04-17T21:08:00Z,2022,4,17,21,8
54.05,2022-04-17T21:13:00Z,2022,4,17,21,13
54.05,2022-04-17T21:19:00Z,2022,4,17,21,19
54.68,2022-04-17T21:24:00Z,2022,4,17,21,24
54.05,2022-04-17T21:33:00Z,2022,4,17,21,33
53.43,2022-04-17T21:39:00Z,2022,4,17,21,39
54.05,2022-04-17T21:43:00Z,2022,4,17,21,43
53.43,2022-04-17T21:48:00Z,2022,4,17,21,48
54.68,2022-04-17T21:54:00Z,2022,4,17,21,54
55.3,2022-04-17T21:58:00Z,2022,4,17,21,58
55.92,2022-04-17T22:04:00Z,2022,4,17,22,4
55.92,2022-04-17T22:09:00Z,2022,4,17,22,9
52.19,2022-04-17T22:14:00Z,2022,4,17,22,14
51.57,2022-04-17T22:19:00Z,2022,4,17,22,19
48.46,2022-04-17T22:24:00Z,2022,4,17,22,24
52.19,2022-04-17T22:29:00Z,2022,4,17,22,29
54.68,2022-04-17T22:34:00Z,2022,4,17,22,34
55.3,2022-04-17T22:39:00Z,2022,4,17,22,39
49.7,2022-04-17T22:44:00Z,2022,4,17,22,44
51.57,2022-04-17T22:49:00Z,2022,4,17,22,49
55.92,2022-04-17T22:54:00Z,2022,4,17,22,54
55.92,2022-04-17T22:59:00Z,2022,4,17,22,59
52.19,2022-04-17T23:04:00Z,2022,4,17,23,4
54.68,2022-04-17T23:09:00Z,2022,4,17,23,9
54.05,2022-04-17T23:14:00Z,2022,4,17,23,14
56.54,2022-04-17T23:19:00Z,2022,4,17,23,19
55.3,2022-04-17T23:24:00Z,2022,4,17,23,24
55.3,2022-04-17T23:29:00Z,2022,4,17,23,29
55.3,2022-04-17T23:34:00Z,2022,4,17,23,34
55.3,2022-04-17T23:39:00Z,2022,4,17,23,39
56.54,2022-04-17T23:44:00Z,2022,4,17,23,44
57.16,2022-04-17T23:49:00Z,2022,4,17,23,49
57.78,2022-04-17T23:54:00Z,2022,4,17,23,54
57.78,2022-04-17T23:59:00Z,2022,4,17,23,59
56.54,2022-04-18T00:04:00Z,2022,4,18,0,4
55.3,2022-04-18T00:09:00Z,2022,4,18,0,9
50.33,2022-04-18T00:14:00Z,2022,4,18,0,14
51.57,2022-04-18T00:19:00Z,2022,4,18,0,19
47.22,2022-04-18T00:24:00Z,2022,4,18,0,24
59.65,2022-04-18T00:29:00Z,2022,4,18,0,29
52.19,2022-04-18T00:34:00Z,2022,4,18,0,34
42.87,2022-04-18T00:39:00Z,2022,4,18,0,39
54.68,2022-04-18T00:44:00Z,2022,4,18,0,44
58.4,2022-04-18T00:49:00Z,2022,4,18,0,49
59.65,2022-04-18T00:53:00Z,2022,4,18,0,53
60.89,2022-04-18T00:59:00Z,2022,4,18,0,59
59.03,2022-04-18T01:03:00Z,2022,4,18,1,3
58.4,2022-04-18T01:08:00Z,2022,4,18,1,8
59.65,2022-04-18T01:13:00Z,2022,4,18,1,13
46.6,2022-04-18T01:19:00Z,2022,4,18,1,19
57.16,2022-04-18T01:28:00Z,2022,4,18,1,28
57.78,2022-04-18T01:34:00Z,2022,4,18,1,34
55.92,2022-04-18T01:44:00Z,2022,4,18,1,44
55.92,2022-04-18T01:48:00Z,2022,4,18,1,48
60.89,2022-04-18T01:54:00Z,2022,4,18,1,54
60.27,2022-04-18T02:03:00Z,2022,4,18,2,3
59.65,2022-04-18T02:14:00Z,2022,4,18,2,14
55.3,2022-04-18T02:18:00Z,2022,4,18,2,18
52.19,2022-04-18T02:24:00Z,2022,4,18,2,24
54.68,2022-04-18T02:28:00Z,2022,4,18,2,28
59.03,2022-04-18T02:38:00Z,2022,4,18,2,38
55.92,2022-04-18T02:42:00Z,2022,4,18,2,42
56.54,2022-04-18T02:48:00Z,2022,4,18,2,48
47.22,2022-04-18T02:53:00Z,2022,4,18,2,53
54.68,2022-04-18T02:57:00Z,2022,4,18,2,57
59.65,2022-04-18T03:03:00Z,2022,4,18,3,3
61.51,2022-04-18T03:08:00Z,2022,4,18,3,8
62.13,2022-04-18T03:13:00Z,2022,4,18,3,13
59.03,2022-04-18T03:17:00Z,2022,4,18,3,17
57.78,2022-04-18T03:23:00Z,2022,4,18,3,23
59.65,2022-04-18T03:28:00Z,2022,4,18,3,28
60.89,2022-04-18T03:33:00Z,2022,4,18,3,33
60.27,2022-04-18T03:38:00Z,2022,4,18,3,38
57.78,2022-04-18T03:48:00Z,2022,4,18,3,48
57.16,2022-04-18T03:53:00Z,2022,4,18,3,53
55.92,2022-04-18T03:57:00Z,2022,4,18,3,57
56.54,2022-04-18T04:03:00Z,2022,4,18,4,3
56.54,2022-04-18T04:13:00Z,2022,4,18,4,13
55.3,2022-04-18T04:18:00Z,2022,4,18,4,18
60.89,2022-04-18T04:27:00Z,2022,4,18,4,27
57.78,2022-04-18T04:33:00Z,2022,4,18,4,33
59.65,2022-04-18T04:48:00Z,2022,4,18,4,48
59.65,2022-04-18T04:53:00Z,2022,4,18,4,53
52.81,2022-04-18T04:58:00Z,2022,4,18,4,58
49.08,2022-04-18T05:03:00Z,2022,4,18,5,3
59.03,2022-04-18T05:08:00Z,2022,4,18,5,8
59.03,2022-04-18T05:13:00Z,2022,4,18,5,13
58.4,2022-04-18T05:18:00Z,2022,4,18,5,18
58.4,2022-04-18T05:22:00Z,2022,4,18,5,22
57.78,2022-04-18T05:27:00Z,2022,4,18,5,27
59.65,2022-04-18T05:33:00Z,2022,4,18,5,33
60.27,2022-04-18T05:37:00Z,2022,4,18,5,37
57.16,2022-04-18T05:43:00Z,2022,4,18,5,43
57.16,2022-04-18T05:47:00Z,2022,4,18,5,47
58.4,2022-04-18T05:53:00Z,2022,4,18,5,53
59.65,2022-04-18T05:58:00Z,2022,4,18,5,58
60.27,2022-04-18T06:02:00Z,2022,4,18,6,2
60.27,2022-04-18T06:08:00Z,2022,4,18,6,8
58.4,2022-04-18T06:12:00Z,2022,4,18,6,12
57.16,2022-04-18T06:18:00Z,2022,4,18,6,18
57.78,2022-04-18T06:22:00Z,2022,4,18,6,22
58.4,2022-04-18T06:33:00Z,2022,4,18,6,33
58.4,2022-04-18T06:37:00Z,2022,4,18,6,37
57.78,2022-04-18T06:43:00Z,2022,4,18,6,43
54.68,2022-04-18T06:57:00Z,2022,4,18,6,57
56.54,2022-04-18T07:03:00Z,2022,4,18,7,3
55.3,2022-04-18T07:13:00Z,2022,4,18,7,13
56.54,2022-04-18T07:17:00Z,2022,4,18,7,17
57.16,2022-04-18T07:22:00Z,2022,4,18,7,22
54.68,2022-04-18T07:28:00Z,2022,4,18,7,28
55.3,2022-04-18T07:32:00Z,2022,4,18,7,32
55.92,2022-04-18T07:43:00Z,2022,4,18,7,43
51.57,2022-04-18T07:47:00Z,2022,4,18,7,47
54.05,2022-04-18T07:53:00Z,2022,4,18,7,53
53.43,2022-04-18T08:08:00Z,2022,4,18,8,8
53.43,2022-04-18T08:12:00Z,2022,4,18,8,12
52.81,2022-04-18T08:23:00Z,2022,4,18,8,23
55.3,2022-04-18T08:27:00Z,2022,4,18,8,27
50.33,2022-04-18T08:33:00Z,2022,4,18,8,33
49.08,2022-04-18T08:37:00Z,2022,4,18,8,37
50.33,2022-04-18T08:48:00Z,2022,4,18,8,48
45.36,2022-04-18T08:52:00Z,2022,4,18,8,52
47.22,2022-04-18T08:58:00Z,2022,4,18,8,58
52.19,2022-04-18T09:03:00Z,2022,4,18,9,3
47.84,2022-04-18T09:13:00Z,2022,4,18,9,13
54.05,2022-04-18T09:18:00Z,2022,4,18,9,18
47.22,2022-04-18T09:23:00Z,2022,4,18,9,23
47.22,2022-04-18T09:28:00Z,2022,4,18,9,28
54.68,2022-04-18T09:33:00Z,2022,4,18,9,33
54.68,2022-04-18T09:38:00Z,2022,4,18,9,38
49.7,2022-04-18T09:43:00Z,2022,4,18,9,43
52.81,2022-04-18T09:49:00Z,2022,4,18,9,49
41.01,2022-04-18T10:03:00Z,2022,4,18,10,3
45.36,2022-04-18T10:08:00Z,2022,4,18,10,8
49.08,2022-04-18T10:14:00Z,2022,4,18,10,14
50.95,2022-04-18T10:18:00Z,2022,4,18,10,18
48.46,2022-04-18T10:24:00Z,2022,4,18,10,24
55.92,2022-04-18T10:29:00Z,2022,4,18,10,29
57.16,2022-04-18T10:34:00Z,2022,4,18,10,34
55.3,2022-04-18T10:39:00Z,2022,4,18,10,39
51.57,2022-04-18T10:44:00Z,2022,4,18,10,44
54.05,2022-04-18T10:49:00Z,2022,4,18,10,49
54.68,2022-04-18T10:53:00Z,2022,4,18,10,53
47.22,2022-04-18T10:59:00Z,2022,4,18,10,59
45.36,2022-04-18T11:03:00Z,2022,4,18,11,3
52.81,2022-04-18T11:09:00Z,2022,4,18,11,9
50.95,2022-04-18T11:14:00Z,2022,4,18,11,14
54.68,2022-04-18T11:24:00Z,2022,4,18,11,24
53.43,2022-04-18T11:28:00Z,2022,4,18,11,28
53.43,2022-04-18T11:34:00Z,2022,4,18,11,34
54.68,2022-04-18T11:39:00Z,2022,4,18,11,39
55.3,2022-04-18T11:44:00Z,2022,4,18,11,44
55.3,2022-04-18T11:49:00Z,2022,4,18,11,49
54.05,2022-04-18T11:54:00Z,2022,4,18,11,54
50.33,2022-04-18T11:59:00Z,2022,4,18,11,59
54.05,2022-04-18T12:03:00Z,2022,4,18,12,3
53.43,2022-04-18T12:09:00Z,2022,4,18,12,9
55.3,2022-04-18T12:13:00Z,2022,4,18,12,13
54.68,2022-04-18T12:19:00Z,2022,4,18,12,19
54.68,2022-04-18T12:23:00Z,2022,4,18,12,23
50.33,2022-04-18T12:34:00Z,2022,4,18,12,34
48.46,2022-04-18T12:38:00Z,2022,4,18,12,38
48.46,2022-04-18T12:44:00Z,2022,4,18,12,44
47.22,2022-04-18T12:49:00Z,2022,4,18,12,49
45.36,2022-04-18T12:54:00Z,2022,4,18,12,54
48.46,2022-04-18T12:59:00Z,2022,4,18,12,59
50.95,2022-04-18T13:04:00Z,2022,4,18,13,4
48.46,2022-04-18T13:09:00Z,2022,4,18,13,9
47.22,2022-04-18T13:14:00Z,2022,4,18,13,14
49.7,2022-04-18T13:19:00Z,2022,4,18,13,19
47.22,2022-04-18T13:23:00Z,2022,4,18,13,23
36.66,2022-04-18T13:28:00Z,2022,4,18,13,28
37.9,2022-04-18T13:34:00Z,2022,4,18,13,34
43.49,2022-04-18T13:39:00Z,2022,4,18,13,39
46.6,2022-04-18T13:44:00Z,2022,4,18,13,44
53.43,2022-04-18T13:48:00Z,2022,4,18,13,48
54.05,2022-04-18T13:54:00Z,2022,4,18,13,54
55.3,2022-04-18T13:58:00Z,2022,4,18,13,58
55.92,2022-04-18T14:04:00Z,2022,4,18,14,4
52.19,2022-04-18T14:19:00Z,2022,4,18,14,19
49.08,2022-04-18T14:24:00Z,2022,4,18,14,24
47.22,2022-04-18T14:29:00Z,2022,4,18,14,29
48.46,2022-04-18T14:34:00Z,2022,4,18,14,34
48.46,2022-04-18T14:44:00Z,2022,4,18,14,44
50.95,2022-04-18T14:49:00Z,2022,4,18,14,49
52.19,2022-04-18T14:59:00Z,2022,4,18,14,59
53.43,2022-04-18T15:04:00Z,2022,4,18,15,4
56.54,2022-04-18T15:08:00Z,2022,4,18,15,8
55.92,2022-04-18T15:14:00Z,2022,4,18,15,14
55.3,2022-04-18T15:19:00Z,2022,4,18,15,19
54.68,2022-04-18T15:24:00Z,2022,4,18,15,24
50.95,2022-04-18T15:34:00Z,2022,4,18,15,34
51.57,2022-04-18T15:39:00Z,2022,4,18,15,39
47.84,2022-04-18T15:44:00Z,2022,4,18,15,44
49.7,2022-04-18T15:49:00Z,2022,4,18,15,49
50.33,2022-04-18T15:54:00Z,2022,4,18,15,54
47.84,2022-04-18T16:04:00Z,2022,4,18,16,4
54.68,2022-04-18T16:09:00Z,2022,4,18,16,9
55.3,2022-04-18T16:14:00Z,2022,4,18,16,14
55.3,2022-04-18T16:19:00Z,2022,4,18,16,19
54.05,2022-04-18T16:24:00Z,2022,4,18,16,24
54.05,2022-04-18T16:28:00Z,2022,4,18,16,28
49.7,2022-04-18T16:34:00Z,2022,4,18,16,34
51.57,2022-04-18T16:39:00Z,2022,4,18,16,39
52.19,2022-04-18T16:44:00Z,2022,4,18,16,44
54.68,2022-04-18T16:49:00Z,2022,4,18,16,49
53.43,2022-04-18T16:54:00Z,2022,4,18,16,54
55.3,2022-04-18T16:59:00Z,2022,4,18,16,59
54.68,2022-04-18T17:04:00Z,2022,4,18,17,4
52.81,2022-04-18T17:09:00Z,2022,4,18,17,9
51.57,2022-04-18T17:14:00Z,2022,4,18,17,14
49.08,2022-04-18T17:19:00Z,2022,4,18,17,19
52.81,2022-04-18T17:24:00Z,2022,4,18,17,24
51.57,2022-04-18T17:34:00Z,2022,4,18,17,34
53.43,2022-04-18T17:39:00Z,2022,4,18,17,39
53.43,2022-04-18T17:44:00Z,2022,4,18,17,44
52.19,2022-04-18T17:49:00Z,2022,4,18,17,49
50.95,2022-04-18T17:54:00Z,2022,4,18,17,54
48.46,2022-04-18T17:59:00Z,2022,4,18,17,59
50.33,2022-04-18T18:04:00Z,2022,4,18,18,4
51.57,2022-04-18T18:09:00Z,2022,4,18,18,9
51.57,2022-04-18T18:14:00Z,2022,4,18,18,14
51.57,2022-04-18T18:19:00Z,2022,4,18,18,19
49.7,2022-04-18T18:24:00Z,2022,4,18,18,24
49.7,2022-04-18T18:29:00Z,2022,4,18,18,29
51.57,2022-04-18T18:34:00Z,2022,4,18,18,34
53.43,2022-04-18T18:44:00Z,2022,4,18,18,44
50.95,2022-04-18T18:49:00Z,2022,4,18,18,49
49.7,2022-04-18T18:54:00Z,2022,4,18,18,54
54.05,2022-04-18T18:59:00Z,2022,4,18,18,59
52.19,2022-04-18T19:04:00Z,2022,4,18,19,4
52.81,2022-04-18T19:09:00Z,2022,4,18,19,9
51.57,2022-04-18T19:14:00Z,2022,4,18,19,14
50.33,2022-04-18T19:19:00Z,2022,4,18,19,19
49.08,2022-04-18T19:24:00Z,2022,4,18,19,24
47.22,2022-04-18T19:29:00Z,2022,4,18,19,29
44.11,2022-04-18T19:34:00Z,2022,4,18,19,34
48.46,2022-04-18T19:39:00Z,2022,4,18,19,39
51.57,2022-04-18T19:44:00Z,2022,4,18,19,44
50.33,2022-04-18T19:49:00Z,2022,4,18,19,49
52.19,2022-04-18T19:54:00Z,2022,4,18,19,54
52.19,2022-04-18T19:59:00Z,2022,4,18,19,59
52.81,2022-04-18T20:04:00Z,2022,4,18,20,4
52.81,2022-04-18T20:08:00Z,2022,4,18,20,8
46.6,2022-04-18T20:14:00Z,2022,4,18,20,14
50.33,2022-04-18T20:19:00Z,2022,4,18,20,19
50.95,2022-04-18T20:24:00Z,2022,4,18,20,24
53.43,2022-04-18T20:29:00Z,2022,4,18,20,29
54.68,2022-04-18T20:34:00Z,2022,4,18,20,34
52.81,2022-04-18T20:39:00Z,2022,4,18,20,39
53.43,2022-04-18T20:44:00Z,2022,4,18,20,44
52.19,2022-04-18T20:49:00Z,2022,4,18,20,49
47.22,2022-04-18T20:54:00Z,2022,4,18,20,54
55.3,2022-04-18T20:59:00Z,2022,4,18,20,59
56.54,2022-04-18T21:03:00Z,2022,4,18,21,3
54.68,2022-04-18T21:08:00Z,2022,4,18,21,8
55.3,2022-04-18T21:13:00Z,2022,4,18,21,13
56.54,2022-04-18T21:18:00Z,2022,4,18,21,18
